Date;Hour;Forecasted Day-ahead Total Load;Actual Total Load
20221214;2;19100;19242,900
20221214;3;18650;19103,513
20221214;4;18750;19161,550
20221214;5;19450;19612,200
20221214;6;21050;20540,338
20221214;7;24200;23253,725
20221214;8;25400;25260,338
20221214;9;26350;26272,763
20221214;10;26450;26842,888
20221214;11;26650;26823,638
20221214;12;26700;26843,013
20221214;13;27000;26627,050
20221214;14;27200;26611,750
20221214;15;26550;26214,700
20221214;16;26800;26077,663
20221214;17;26900;26570,188
20221214;18;26750;26419,825
20221214;19;26250;26137,488
20221214;20;26050;25981,638
20221214;21;25600;25353,788
20221214;22;24350;23951,413
20221214;23;22550;22438,288
20221214;24;21200;21199,913
20221215;1;20000;20086,350
20221215;2;19300;19577,063
20221215;3;18950;19245,038
20221215;4;19050;19306,663
20221215;5;19700;19542,050
20221215;6;21250;20336,625
20221215;7;24150;23039,175
20221215;8;25350;25057,600
20221215;9;26200;26237,738
20221215;10;26550;26794,425
20221215;11;26600;26628,338
20221215;12;26650;26911,375
20221215;13;26800;26868,625
20221215;14;27050;26850,450
20221215;15;26400;26410,388
20221215;16;26750;26413,175
20221215;17;27000;26941,638
20221215;18;26700;26730,788
20221215;19;26200;26491,913
20221215;20;26000;26176,150
20221215;21;25600;25610,750
20221215;22;24300;24029,925
20221215;23;22600;22432,813
20221215;24;21250;21116,250
20221216;1;20150;19877,913
20221216;2;19500;19249,663
20221216;3;19100;19010,488
20221216;4;19200;18983,788
20221216;5;19900;19302,250
20221216;6;21350;20231,088
20221216;7;24550;22984,713
20221216;8;25700;25113,400
20221216;9;26700;26186,288
20221216;10;26950;26730,763
20221216;11;27050;26927,375
20221216;12;27150;27211,425
20221216;13;27200;27158,863
20221216;14;27350;26873,300
20221216;15;26550;26338,113
20221216;16;26800;26160,625
20221216;17;27000;26582,125
20221216;18;26650;26263,350
20221216;19;26150;25897,325
20221216;20;25900;25667,863
20221216;21;25450;24979,625
20221216;22;24200;23595,675
20221216;23;22500;22182,288
20221216;24;21250;20918,050
20221217;1;19850;19818,513
20221217;2;19050;19091,788
20221217;3;18600;18702,788
20221217;4;18600;18673,975
20221217;5;18750;18817,963
20221217;6;19150;19057,413
20221217;7;20500;19991,475
20221217;8;21500;20922,513
20221217;9;22850;22179,063
20221217;10;23750;23334,163
20221217;11;24000;23986,100
20221217;12;24000;24207,800
20221217;13;24000;24136,013
20221217;14;23950;24058,013
20221217;15;23100;23548,213
20221217;16;23450;23457,588
20221217;17;23500;23982,763
20221217;18;23300;23789,988
20221217;19;23050;23588,588
20221217;20;22650;23186,163
20221217;21;22100;22569,863
20221217;22;21000;21449,450
20221217;23;19950;20418,925
20221217;24;18800;19212,088
20221218;1;18150;18150,088
20221218;2;17450;17491,913
20221218;3;17050;17126,425
20221218;4;16900;16979,325
20221218;5;16950;17064,938
20221218;6;17250;17307,125
20221218;7;18050;17966,613
20221218;8;18650;18477,713
20221218;9;20000;19605,550
20221218;10;21050;21004,363
20221218;11;21600;21862,063
20221218;12;21700;22274,288
20221218;13;21700;22361,925
20221218;14;21850;22460,438
20221218;15;21600;22041,088
20221218;16;21800;21800,350
20221218;17;22100;22452,363
20221218;18;22100;22518,825
20221218;19;22100;22410,038
20221218;20;22100;22555,638
20221218;21;21800;22401,475
20221218;22;20850;21387,013
20221218;23;20050;20506,950
20221218;24;19100;19448,750
20221219;1;18100;18419,350
20221219;2;17650;17940,713
20221219;3;17350;17684,025
20221219;4;17550;17674,025
20221219;5;18350;18178,025
20221219;6;20500;19500,525
20221219;7;24050;22478,763
20221219;8;25550;24783,338
20221219;9;26500;25997,738
20221219;10;26700;26763,838
20221219;11;26750;26748,588
20221219;12;26750;26708,613
20221219;13;26900;26472,213
20221219;14;27050;26359,450
20221219;15;26300;25680,913
20221219;16;26600;25579,813
20221219;17;26750;26034,388
20221219;18;26500;25862,288
20221219;19;26100;25502,675
20221219;20;25900;25152,625
20221219;21;25250;24624,025
20221219;22;24050;23064,075
20221219;23;22350;21461,125
20221219;24;20900;19884,375
20221220;1;19550;18717,375
20221220;2;19200;18074,488
20221220;3;19100;17743,625
20221220;4;19200;17792,575
20221220;5;19800;18131,613
20221220;6;21350;19081,413
20221220;7;24450;21807,225
20221220;8;25650;23747,800
20221220;9;26800;24830,775
20221220;10;26800;25245,050
20221220;11;26850;25211,238
20221220;12;26850;25403,213
20221220;13;26950;25501,638
20221220;14;27050;25507,863
20221220;15;26400;24887,875
20221220;16;26600;24743,275
20221220;17;26750;25387,500
20221220;18;26600;25274,050
20221220;19;26300;24925,213
20221220;20;26150;24707,238
20221220;21;25750;24096,950
20221220;22;24550;22588,050
20221220;23;22600;20978,413
20221220;24;21450;19535,013
20221221;1;19200;18440,775
20221221;2;18500;17865,638
20221221;3;18250;17562,738
20221221;4;18350;17590,263
20221221;5;18900;17808,163
20221221;6;20650;18680,463
20221221;7;23800;21382,563
20221221;8;24950;23346,788
20221221;9;25950;24357,113
20221221;10;26050;24844,963
20221221;11;26000;24981,263
20221221;12;26050;25262,100
20221221;13;26050;25457,400
20221221;14;26300;25507,050
20221221;15;25700;25013,863
20221221;16;26200;24897,613
20221221;17;26200;25428,675
20221221;18;26050;25224,588
20221221;19;25700;24903,125
20221221;20;25500;24610,250
20221221;21;25050;24034,763
20221221;22;23800;22459,788
20221221;23;22100;20834,350
20221221;24;20800;19396,400
20221222;1;19100;18159,388
20221222;2;18400;17390,975
20221222;3;18150;17070,513
20221222;4;18250;17063,575
20221222;5;18800;17371,725
20221222;6;20550;18117,550
20221222;7;23650;20762,825
20221222;8;24800;22660,763
20221222;9;25750;23614,150
20221222;10;25750;24208,288
20221222;11;25900;24299,000
20221222;12;25950;24611,525
20221222;13;26050;24430,300
20221222;14;26350;24495,738
20221222;15;25700;24241,550
20221222;16;26000;24251,150
20221222;17;26000;24753,700
20221222;18;25850;24662,963
20221222;19;25500;24377,975
20221222;20;25300;24094,338
20221222;21;24850;23333,513
20221222;22;23600;21807,788
20221222;23;21800;20271,450
20221222;24;20450;18819,788
20221223;1;18500;17482,150
20221223;2;17550;16738,100
20221223;3;16950;16349,963
20221223;4;16900;16228,063
20221223;5;17250;16389,888
20221223;6;18500;16987,625
20221223;7;21150;19074,975
20221223;8;22450;20640,813
20221223;9;23600;21974,038
20221223;10;24300;22884,200
20221223;11;24700;23418,700
20221223;12;24850;23873,025
20221223;13;24850;23742,050
20221223;14;24850;23656,363
20221223;15;24150;23284,750
20221223;16;24850;23325,375
20221223;17;25150;23868,500
20221223;18;25050;23820,313
20221223;19;24650;23475,438
20221223;20;24300;23039,988
20221223;21;23700;22187,425
20221223;22;22450;20648,463
20221223;23;20650;19254,313
20221223;24;19000;17481,938
20221224;1;16550;16121,813
20221224;2;15400;15224,575
20221224;3;14850;14681,000
20221224;4;14550;14453,125
20221224;5;14700;14412,575
20221224;6;15350;14636,725
20221224;7;16300;15364,838
20221224;8;17200;16258,125
20221224;9;18450;17573,188
20221224;10;19400;18944,650
20221224;11;19700;19616,875
20221224;12;19700;19740,200
20221224;13;19700;19620,988
20221224;14;19800;19386,113
20221224;15;19200;19050,763
20221224;16;19850;19326,575
20221224;17;19900;19440,113
20221224;18;18650;17960,800
20221224;19;17550;17011,850
20221224;20;16950;16504,100
20221224;21;16800;16316,813
20221224;22;16650;16084,775
20221224;23;16500;15830,113
20221224;24;15900;15097,350
20221225;1;14500;14135,013
20221225;2;13600;13443,913
20221225;3;13100;12958,500
20221225;4;12700;12683,700
20221225;5;12750;12729,888
20221225;6;13000;12905,863
20221225;7;13400;13242,013
20221225;8;13450;13520,788
20221225;9;14300;14050,888
20221225;10;15050;15007,175
20221225;11;15350;15561,800
20221225;12;15500;15693,275
20221225;13;15600;15747,388
20221225;14;15650;15860,225
20221225;15;15400;15583,350
20221225;16;15950;15602,563
20221225;17;16400;16255,688
20221225;18;16450;16266,013
20221225;19;16550;16232,175
20221225;20;16550;16198,138
20221225;21;16500;16026,863
20221225;22;16200;15628,025
20221225;23;15700;15062,700
20221225;24;14950;14175,750
20221226;1;13900;13217,850
20221226;2;13200;12582,638
20221226;3;12800;12200,475
20221226;4;12500;11824,175
20221226;5;12600;11923,550
20221226;6;12900;12073,313
20221226;7;13400;12453,338
20221226;8;13450;12759,050
20221226;9;14350;13364,375
20221226;10;15200;14327,088
20221226;11;15600;15428,850
20221226;12;15800;15954,863
20221226;13;16000;16093,775
20221226;14;16050;16118,525
20221226;15;15900;15942,413
20221226;16;16300;15919,850
20221226;17;16850;16361,375
20221226;18;16950;16450,788
20221226;19;17000;16694,338
20221226;20;17150;16618,663
20221226;21;17000;16414,275
20221226;22;16550;15875,650
20221226;23;15950;15089,588
20221226;24;15150;13933,013
20221227;1;14050;13096,688
20221227;2;13500;12611,813
20221227;3;13200;12318,500
20221227;4;13200;12306,863
20221227;5;13700;12704,438
20221227;6;15050;13921,063
20221227;7;17550;16157,150
20221227;8;18700;17891,075
20221227;9;20100;19217,888
20221227;10;20850;20130,888
20221227;11;21350;20560,500
20221227;12;21600;20912,513
20221227;13;21900;21024,463
20221227;14;22100;21504,088
20221227;15;21600;21106,863
20221227;16;22100;21010,975
20221227;17;22450;21592,213
20221227;18;22350;21456,925
20221227;19;22050;21041,488
20221227;20;21900;20946,438
20221227;21;21350;20377,538
20221227;22;20200;19219,100
20221227;23;18900;17941,875
20221227;24;17650;16711,675
20221228;1;16450;15692,375
20221228;2;15750;15048,763
20221228;3;15400;14818,500
20221228;4;15350;14798,863
20221228;5;15850;15160,925
20221228;6;16950;16074,375
20221228;7;19250;18061,388
20221228;8;20200;19596,563
20221228;9;21400;20435,563
20221228;10;22050;21017,788
20221228;11;22400;21319,438
20221228;12;22500;21481,088
20221228;13;22550;21703,488
20221228;14;22700;21817,238
20221228;15;22400;21388,075
20221228;16;22800;21348,925
20221228;17;23350;21867,988
20221228;18;23250;21612,413
20221228;19;22950;21411,325
20221228;20;22750;21039,163
20221228;21;22300;20472,425
20221228;22;21150;19286,025
20221228;23;19600;18006,313
20221228;24;18150;16746,088
20221229;1;16750;15524,200
20221229;2;15850;14976,813
20221229;3;15300;14682,888
20221229;4;15350;14692,350
20221229;5;15850;14983,400
20221229;6;16950;15694,825
20221229;7;19250;17607,938
20221229;8;20200;18992,325
20221229;9;21400;19779,713
20221229;10;21950;20414,450
20221229;11;22450;20465,300
20221229;12;22500;20836,200
20221229;13;22550;20884,300
20221229;14;22850;21075,038
20221229;15;22350;20716,175
20221229;16;22800;20775,363
20221229;17;23350;21432,663
20221229;18;23250;21211,250
20221229;19;22650;20878,613
20221229;20;22400;20604,138
20221229;21;21950;20226,363
20221229;22;20900;19034,113
20221229;23;19550;17813,875
20221229;24;18100;16508,750
20221230;1;15392;15526,050
20221230;2;14813;14932,925
20221230;3;14623;14542,975
20221230;4;14618;14445,325
20221230;5;14919;14767,875
20221230;6;15769;15418,113
20221230;7;17844;17217,113
20221230;8;19068;18617,025
20221230;9;19605;19406,500
20221230;10;20228;20159,300
20221230;11;20349;20278,725
20221230;12;20690;20300,425
20221230;13;20612;20208,475
20221230;14;20649;20286,625
20221230;15;20380;20114,113
20221230;16;20554;20364,038
20221230;17;21260;21220,288
20221230;18;20836;21085,950
20221230;19;20562;20831,250
20221230;20;20451;20549,550
20221230;21;19798;20128,838
20221230;22;18438;18937,450
20221230;23;17854;17703,113
20221230;24;16465;16436,713
20221231;1;16250;15093,475
20221231;2;15300;14237,613
20221231;3;14750;13939,813
20221231;4;14500;13812,375
20221231;5;14500;13809,950
20221231;6;14950;13906,063
20221231;7;15950;14583,300
20221231;8;16650;15078,613
20221231;9;17900;15910,900
20221231;10;18850;17078,388
20221231;11;19100;17666,975
20221231;12;19100;17887,088
20221231;13;19100;18014,725
20221231;14;19150;18090,913
20221231;15;18650;18025,500
20221231;16;19300;18172,200
20221231;17;20100;18804,738
20221231;18;20100;18611,775
20221231;19;19700;18131,388
20221231;20;19050;17259,125
20221231;21;17950;16137,813
20221231;22;16850;15211,013
20221231;23;16300;14640,538
20221231;24;15850;13976,538
