Date;Hour;Forecasted Day-ahead Total Load;Actual Total Load
20170902;14;19900;18962,013
20170902;15;19100;18377,538
20170902;16;18700;18105,013
20170902;17;18300;17832,513
20170902;18;18000;17681,600
20170902;19;17900;17803,500
20170902;20;19700;18338,763
20170902;21;19500;18934,363
20170902;22;18300;17904,950
20170902;23;17100;16696,225
20170902;24;15900;15463,700
20170903;1;14900;14537,738
20170903;2;14200;13820,938
20170903;3;13900;13471,738
20170903;4;13800;13216,488
20170903;5;13600;13252,375
20170903;6;13400;13038,725
20170903;7;14000;13016,063
20170903;8;15000;13863,950
20170903;9;16200;14895,263
20170903;10;17000;16002,875
20170903;11;17200;16628,925
20170903;12;17300;16987,625
20170903;13;17200;16919,763
20170903;14;17100;16971,713
20170903;15;16800;16596,438
20170903;16;16500;16374,738
20170903;17;16300;16132,700
20170903;18;16500;16262,863
20170903;19;17000;16658,650
20170903;20;18600;17738,025
20170903;21;18400;18360,213
20170903;22;17300;17290,450
20170903;23;16500;16266,625
20170903;24;15400;15159,325
20170904;1;14600;14282,638
20170904;2;14100;13904,850
20170904;3;14100;13731,575
20170904;4;14300;13727,988
20170904;5;14700;13892,963
20170904;6;15900;14588,988
20170904;7;18800;17066,913
20170904;8;20400;19517,738
20170904;9;21200;20594,975
20170904;10;21300;20883,563
20170904;11;21700;20772,788
20170904;12;22000;21161,663
20170904;13;22100;21412,350
20170904;14;22100;21341,700
20170904;15;21600;20928,213
20170904;16;21400;20799,138
20170904;17;21100;20521,013
20170904;18;20900;20412,563
20170904;19;21100;20457,075
20170904;20;22700;21451,738
20170904;21;22650;21977,738
20170904;22;21200;20293,875
20170904;23;19500;18599,950
20170904;24;18000;17258,188
20170905;1;16400;16131,663
20170905;2;15700;15614,488
20170905;3;15400;15266,163
20170905;4;15400;15263,850
20170905;5;15800;15548,838
20170905;6;16500;16001,100
20170905;7;19500;18152,838
20170905;8;20800;20065,938
20170905;9;21500;21083,050
20170905;10;21600;21524,450
20170905;11;21800;21543,363
20170905;12;22000;21810,350
20170905;13;22100;21853,863
20170905;14;22200;21964,313
20170905;15;21800;21547,638
20170905;16;21500;21456,525
20170905;17;21200;21073,613
20170905;18;20900;20949,775
20170905;19;20900;20820,400
20170905;20;22900;21878,838
20170905;21;22700;22346,250
20170905;22;21000;20679,825
20170905;23;19200;18932,988
20170905;24;17600;17513,800
20170906;1;16600;16374,325
20170906;2;16100;15862,163
20170906;3;15700;15526,838
20170906;4;15700;15520,700
20170906;5;16100;15789,738
20170906;6;16500;16151,725
20170906;7;19400;18353,363
20170906;8;20600;20384,063
20170906;9;21200;21276,588
20170906;10;21500;21731,425
20170906;11;21800;21713,363
20170906;12;21900;21974,700
20170906;13;22100;22040,050
20170906;14;22100;21889,125
20170906;15;21700;21535,938
20170906;16;21500;21426,663
20170906;17;21200;21198,825
20170906;18;20800;20991,188
20170906;19;20800;21060,813
20170906;20;22500;22122,525
20170906;21;22500;22360,438
20170906;22;21000;20566,125
20170906;23;19000;18738,063
20170906;24;17600;17299,613
20170907;1;16300;16217,363
20170907;2;15800;15658,963
20170907;3;15500;15387,038
20170907;4;15500;15536,313
20170907;5;16000;15749,363
20170907;6;16600;16139,575
20170907;7;19600;18075,050
20170907;8;20900;20052,263
20170907;9;21500;21132,363
20170907;10;21600;21480,525
20170907;11;21800;21414,475
20170907;12;21800;21774,563
20170907;13;22000;21935,613
20170907;14;22100;21933,775
20170907;15;21700;21531,600
20170907;16;21400;21287,788
20170907;17;21100;21122,688
20170907;18;20800;20884,775
20170907;19;21200;20929,688
20170907;20;22800;22075,038
20170907;21;22600;22381,275
20170907;22;21000;20788,063
20170907;23;19000;18970,925
20170907;24;17500;17604,850
20170908;1;16200;16481,975
20170908;2;15700;15766,075
20170908;3;15400;15529,913
20170908;4;15400;15585,838
20170908;5;15900;15770,913
20170908;6;16600;16239,125
20170908;7;19500;18140,825
20170908;8;20800;20249,313
20170908;9;21500;21200,438
20170908;10;21600;21481,250
20170908;11;21900;21396,550
20170908;12;21900;21526,113
20170908;13;22000;21549,088
20170908;14;22100;21338,200
20170908;15;21700;20960,288
20170908;16;21400;20879,650
20170908;17;21100;20557,188
20170908;18;20900;20291,113
20170908;19;21200;20218,125
20170908;20;22700;21580,075
20170908;21;22500;21876,563
20170908;22;20900;20136,450
20170908;23;18900;18533,275
20170908;24;17400;17300,563
20170909;1;16400;16267,213
20170909;2;15800;15570,563
20170909;3;15400;15244,738
20170909;4;15200;15175,063
20170909;5;15200;15270,688
20170909;6;15000;15158,963
20170909;7;16400;15698,200
20170909;8;17700;17064,888
20170909;9;18900;18390,875
20170909;10;19500;19212,800
20170909;11;20000;19423,550
20170909;12;20000;19559,025
20170909;13;19800;19281,925
20170909;14;19600;18996,538
20170909;15;19000;18399,300
20170909;16;18500;18027,638
20170909;17;18100;17875,063
20170909;18;17900;17665,550
20170909;19;18200;17716,638
20170909;20;19600;18990,913
20170909;21;19300;19256,488
20170909;22;18100;17993,825
20170909;23;17000;16679,125
20170909;24;15800;15538,413
20170910;1;14600;14358,850
20170910;2;14000;13818,538
20170910;3;13600;13555,963
20170910;4;13500;13385,488
20170910;5;13500;13344,125
20170910;6;13400;13337,688
20170910;7;13500;13246,188
20170910;8;14800;14079,263
20170910;9;16100;15121,688
20170910;10;16900;16172,150
20170910;11;17200;16797,513
20170910;12;17400;16999,475
20170910;13;17400;17071,250
20170910;14;17300;17113,438
20170910;15;16900;16657,013
20170910;16;16600;16498,513
20170910;17;16500;16272,088
20170910;18;16500;16427,400
20170910;19;17100;16719,713
20170910;20;18900;18157,388
20170910;21;18600;18435,250
20170910;22;17600;17299,975
20170910;23;16600;16264,575
20170910;24;15300;15176,375
20170911;1;14400;14368,313
20170911;2;14000;14028,625
20170911;3;14000;13909,138
20170911;4;14000;14015,963
20170911;5;14400;14336,000
20170911;6;15600;15129,538
20170911;7;18800;17570,938
20170911;8;20500;19932,550
20170911;9;21200;21255,413
20170911;10;21400;21568,088
20170911;11;21600;21480,338
20170911;12;21700;21752,588
20170911;13;21900;21847,138
20170911;14;22100;21899,388
20170911;15;21600;21456,788
20170911;16;21300;21410,588
20170911;17;21000;21122,463
20170911;18;20800;21064,088
20170911;19;21200;21180,250
20170911;20;22900;22528,300
20170911;21;22400;22409,788
20170911;22;20700;20560,563
20170911;23;18900;18858,288
20170911;24;17500;17432,113
20170912;1;16500;16449,025
20170912;2;15900;15852,275
20170912;3;15600;15593,063
20170912;4;15600;15518,600
20170912;5;16000;15708,075
20170912;6;16900;16199,038
20170912;7;19800;18219,913
20170912;8;21100;20221,838
20170912;9;21800;21278,263
20170912;10;21900;21692,700
20170912;11;22100;21634,088
20170912;12;22200;21842,150
20170912;13;22300;21942,650
20170912;14;22300;21866,038
20170912;15;21800;21549,975
20170912;16;21600;21339,863
20170912;17;21300;21050,488
20170912;18;21100;20829,200
20170912;19;21700;21079,500
20170912;20;23100;22313,825
20170912;21;22700;22348,263
20170912;22;21000;20512,925
20170912;23;19200;18683,025
20170912;24;17800;17274,488
20170913;1;16500;16223,175
20170913;2;16000;15697,213
20170913;3;15700;15406,475
20170913;4;15700;15471,738
20170913;5;16100;15692,413
20170913;6;16800;16100,288
20170913;7;19700;18147,325
20170913;8;20900;20186,138
20170913;9;21700;21151,013
20170913;10;21900;21472,338
20170913;11;22000;21290,963
20170913;12;22200;21236,563
20170913;13;22300;21317,488
20170913;14;22400;21254,750
20170913;15;21900;20930,638
20170913;16;21700;20672,388
20170913;17;21300;20451,450
20170913;18;21200;20200,950
20170913;19;21800;20308,463
20170913;20;23300;21797,700
20170913;21;22600;21820,738
20170913;22;21000;20186,825
20170913;23;19100;18534,838
20170913;24;17600;17291,475
20170914;1;16500;16271,188
20170914;2;15900;15849,400
20170914;3;15600;15488,725
20170914;4;15600;15430,463
20170914;5;16000;15743,125
20170914;6;16800;16238,125
20170914;7;19500;18204,013
20170914;8;20900;20287,863
20170914;9;21700;21252,313
20170914;10;21700;21635,338
20170914;11;21800;21611,750
20170914;12;22000;21770,700
20170914;13;22000;21870,300
20170914;14;22100;21715,975
20170914;15;21900;21340,263
20170914;16;21500;21225,138
20170914;17;21200;20906,225
20170914;18;21000;20939,650
20170914;19;21800;21290,438
20170914;20;23100;22500,988
20170914;21;22500;22299,663
20170914;22;20700;20554,100
20170914;23;19000;18705,438
20170914;24;17500;17344,900
20170915;1;16600;16312,725
20170915;2;16100;15845,238
20170915;3;15700;15444,750
20170915;4;15700;15582,413
20170915;5;16200;15841,163
20170915;6;17000;16376,600
20170915;7;19700;18323,888
20170915;8;21000;20305,450
20170915;9;21700;21130,800
20170915;10;21800;21495,188
20170915;11;22000;21464,225
20170915;12;22000;21742,400
20170915;13;22200;21743,875
20170915;14;22300;21576,275
20170915;15;21900;21192,138
20170915;16;21600;20984,138
20170915;17;21200;20733,775
20170915;18;21000;20603,800
20170915;19;21800;20714,825
20170915;20;23000;22201,538
20170915;21;22500;22054,325
20170915;22;20700;20401,400
20170915;23;18900;18796,475
20170915;24;17400;17574,350
20170916;1;16400;16402,600
20170916;2;15700;15798,888
20170916;3;15300;15357,975
20170916;4;15200;15276,375
20170916;5;15300;15359,700
20170916;6;15300;15426,875
20170916;7;16400;15917,950
20170916;8;17800;17225,350
20170916;9;19000;18598,188
20170916;10;19600;19448,975
20170916;11;19800;19709,250
20170916;12;19800;19776,738
20170916;13;19600;19747,088
20170916;14;19400;19353,650
20170916;15;18700;18666,300
20170916;16;18300;18504,388
20170916;17;18100;18302,988
20170916;18;18000;18142,038
20170916;19;18800;18624,200
20170916;20;19800;19662,338
20170916;21;19400;19507,850
20170916;22;18000;18239,138
20170916;23;16800;16944,000
20170916;24;15700;15745,188
20170917;1;14800;14728,475
20170917;2;13950;14150,488
20170917;3;13700;13774,038
20170917;4;13500;13618,788
20170917;5;13500;13585,063
20170917;6;13500;13669,750
20170917;7;13800;13580,038
20170917;8;14800;14349,513
20170917;9;16050;15475,025
20170917;10;16750;16454,600
20170917;11;17200;17076,438
20170917;12;17250;17261,313
20170917;13;17350;17293,525
20170917;14;17250;17359,175
20170917;15;16950;17041,650
20170917;16;16700;16820,513
20170917;17;16450;16651,313
20170917;18;16450;16949,275
20170917;19;17450;17606,063
20170917;20;18900;18825,513
20170917;21;18500;18595,988
20170917;22;17300;17517,988
20170917;23;16350;16463,250
20170917;24;15150;15400,763
20170918;1;14300;14564,638
20170918;2;14000;14184,013
20170918;3;14000;14016,250
20170918;4;14100;14000,025
20170918;5;14600;14325,038
20170918;6;16300;15123,025
20170918;7;19300;17586,725
20170918;8;20900;19926,338
20170918;9;21600;21115,863
20170918;10;21950;21471,088
20170918;11;22100;21349,425
20170918;12;22100;21490,900
20170918;13;22200;21547,200
20170918;14;22300;21543,838
20170918;15;21900;21259,688
20170918;16;21600;21096,125
20170918;17;21200;20820,250
20170918;18;21200;20618,413
20170918;19;22200;20731,663
20170918;20;23400;22527,313
20170918;21;22700;22324,738
20170918;22;21000;20541,038
20170918;23;19300;18812,275
20170918;24;17750;17475,100
20170919;1;16600;16426,300
20170919;2;16100;15862,450
20170919;3;15800;15626,513
20170919;4;15900;15575,438
20170919;5;16300;15741,700
20170919;6;17200;16464,500
20170919;7;19900;18541,075
20170919;8;21100;20512,188
20170919;9;21750;21531,538
20170919;10;22000;21769,325
20170919;11;22000;21631,838
20170919;12;22100;21812,675
20170919;13;22200;21795,250
20170919;14;22200;21804,550
20170919;15;21800;21522,013
20170919;16;21600;21333,600
20170919;17;21300;21153,700
20170919;18;21100;21049,238
20170919;19;22300;21377,225
20170919;20;23300;23028,925
20170919;21;22700;22752,225
20170919;22;21100;20971,838
20170919;23;19400;19206,038
20170919;24;17800;17775,488
20170920;1;16800;16712,913
20170920;2;16200;16169,000
20170920;3;15900;15729,050
20170920;4;15900;15772,313
20170920;5;16300;16133,500
20170920;6;17000;16779,600
20170920;7;19800;19010,325
20170920;8;21100;21082,638
20170920;9;22000;22005,913
20170920;10;22100;22433,800
20170920;11;22200;22290,825
20170920;12;22200;22517,975
20170920;13;22300;22552,413
20170920;14;22300;22525,338
20170920;15;21900;22001,988
20170920;16;21600;21895,713
20170920;17;21400;21702,063
20170920;18;21100;21498,388
20170920;19;22100;21832,238
20170920;20;23200;23151,088
20170920;21;22700;22732,900
20170920;22;20800;20951,813
20170920;23;19200;19103,988
20170920;24;17800;17814,738
20170921;1;16700;16707,263
20170921;2;16100;16040,000
20170921;3;15800;15708,638
20170921;4;15900;15698,113
20170921;5;16300;16041,538
20170921;6;17400;16655,338
20170921;7;20100;18926,738
20170921;8;21400;20869,050
20170921;9;22100;22054,688
20170921;10;22200;22350,775
20170921;11;22200;22104,763
20170921;12;22300;22352,513
20170921;13;22400;22526,525
20170921;14;22400;22529,988
20170921;15;22000;22087,775
20170921;16;21800;21963,838
20170921;17;21500;21671,000
20170921;18;21300;21557,088
20170921;19;22300;21875,988
20170921;20;23300;23117,050
20170921;21;22700;22670,013
20170921;22;21100;20923,175
20170921;23;19300;19261,625
20170921;24;17700;17953,600
20170922;1;16700;16807,700
20170922;2;16100;16163,213
20170922;3;15800;15799,150
20170922;4;16000;15877,338
20170922;5;16400;16143,463
20170922;6;17300;16836,538
20170922;7;20100;19136,863
20170922;8;21500;21088,075
20170922;9;22150;22137,363
20170922;10;22300;22521,813
20170922;11;22200;22459,925
20170922;12;22300;22791,963
20170922;13;22400;22757,725
20170922;14;22400;22678,950
20170922;15;22000;22139,838
20170922;16;21800;22027,325
20170922;17;21500;21676,038
20170922;18;21300;21585,775
20170922;19;22500;21878,163
20170922;20;23500;23119,213
20170922;21;23000;22652,438
20170922;22;21300;21035,825
20170922;23;19400;19302,938
20170922;24;17800;18030,700
20170923;1;16600;17032,050
20170923;2;16000;16288,338
20170923;3;15600;15862,438
20170923;4;15600;15720,513
20170923;5;15600;15733,800
20170923;6;15600;15854,763
20170923;7;16800;16599,138
20170923;8;18200;17886,325
20170923;9;19400;19241,563
20170923;10;19900;20064,088
20170923;11;20100;20363,550
20170923;12;20100;20626,763
20170923;13;19900;20486,775
20170923;14;19500;20208,088
20170923;15;19000;19483,100
20170923;16;18600;18988,375
20170923;17;18500;18927,713
20170923;18;18400;18925,375
20170923;19;19800;19364,638
20170923;20;20300;20473,188
20170923;21;19800;20015,075
20170923;22;18600;18771,800
20170923;23;17300;17465,800
20170923;24;15900;16193,188
20170924;1;14800;15235,100
20170924;2;14200;14501,825
20170924;3;13800;14053,188
20170924;4;13600;13896,900
20170924;5;13700;13975,663
20170924;6;13700;14031,000
20170924;7;14000;14101,488
20170924;8;15000;14748,538
20170924;9;16100;15741,425
20170924;10;16900;16708,375
20170924;11;17300;17192,900
20170924;12;17400;17487,525
20170924;13;17400;17494,300
20170924;14;17200;17522,663
20170924;15;16800;17101,875
20170924;16;16600;16811,338
20170924;17;16400;16746,463
20170924;18;16800;16918,675
20170924;19;18400;17885,138
20170924;20;19200;19367,338
20170924;21;18800;18889,338
20170924;22;17600;17906,438
20170924;23;16600;16857,775
20170924;24;15400;15728,125
20170925;1;15000;14852,725
20170925;2;14600;14508,363
20170925;3;14500;14213,550
20170925;4;14500;14157,638
20170925;5;15100;14595,563
20170925;6;16400;15654,275
20170925;7;19500;18450,550
20170925;8;21200;20578,000
20170925;9;22100;21803,713
20170925;10;22200;22199,563
20170925;11;22200;22059,975
20170925;12;22200;22326,138
20170925;13;22300;22434,688
20170925;14;22400;22336,000
20170925;15;21900;21864,000
20170925;16;21700;21652,588
20170925;17;21400;21239,988
20170925;18;21500;21130,888
20170925;19;22900;21717,950
20170925;20;23400;23158,650
20170925;21;22800;22698,513
20170925;22;21000;21040,800
20170925;23;19300;19296,213
20170925;24;17900;17914,463
20170926;1;16700;16851,700
20170926;2;16100;16213,438
20170926;3;15700;15836,900
20170926;4;15800;15845,675
20170926;5;16400;16133,763
20170926;6;17700;16957,813
20170926;7;20200;19134,075
20170926;8;21600;21098,025
20170926;9;22100;22039,850
20170926;10;22300;22267,688
20170926;11;22200;22067,275
20170926;12;22200;22390,025
20170926;13;22300;22401,588
20170926;14;22500;22435,425
20170926;15;22000;22101,213
20170926;16;21800;21828,888
20170926;17;21500;21490,838
20170926;18;21500;21267,263
20170926;19;23200;21883,388
20170926;20;23600;23411,525
20170926;21;23000;22900,388
20170926;22;21300;21193,138
20170926;23;19600;19465,063
20170926;24;18100;17951,063
20170927;1;16700;16911,038
20170927;2;16100;16265,775
20170927;3;15800;15867,250
20170927;4;15800;15915,313
20170927;5;16300;16192,088
20170927;6;17500;16910,113
20170927;7;20100;19140,325
20170927;8;21600;20955,813
20170927;9;22200;21688,238
20170927;10;22300;21981,413
20170927;11;22400;21837,325
20170927;12;22400;21866,738
20170927;13;22500;21956,963
20170927;14;22600;21923,288
20170927;15;22000;21478,138
20170927;16;21700;21301,875
20170927;17;21500;21133,588
20170927;18;21400;21011,625
20170927;19;23300;21714,625
20170927;20;23700;23353,075
20170927;21;22900;22801,125
20170927;22;21100;21070,475
20170927;23;19400;19418,250
20170927;24;17900;18036,450
20170928;1;16500;16971,525
20170928;2;16100;16338,450
20170928;3;15800;15950,375
20170928;4;15900;15973,238
20170928;5;16100;16303,950
20170928;6;17300;16979,138
20170928;7;20000;19144,175
20170928;8;21100;20874,488
20170928;9;21900;21736,463
20170928;10;22000;21975,088
20170928;11;22100;21844,188
20170928;12;22000;21970,588
20170928;13;22200;21891,688
20170928;14;22200;21839,850
20170928;15;21800;21537,400
20170928;16;21600;21363,063
20170928;17;21300;21147,500
20170928;18;21200;21036,975
20170928;19;23200;21724,900
20170928;20;23600;23282,863
20170928;21;22800;22606,913
20170928;22;21000;21000,088
20170928;23;19300;19324,738
20170928;24;17900;18052,638
20170929;1;17200;16889,525
20170929;2;16450;16269,750
20170929;3;16100;15833,888
20170929;4;16200;15858,200
20170929;5;16700;16132,113
20170929;6;18050;16960,050
20170929;7;20500;19144,613
20170929;8;21800;20766,088
20170929;9;22150;21712,938
20170929;10;22250;21939,500
20170929;11;22100;21738,813
20170929;12;22300;21808,588
20170929;13;22400;21829,838
20170929;14;22350;21823,725
20170929;15;21950;21323,750
20170929;16;21650;21171,925
20170929;17;21350;20976,313
20170929;18;21400;20867,488
20170929;19;23350;21503,475
20170929;20;23900;22931,213
20170929;21;22950;22310,850
20170929;22;21200;20721,250
20170929;23;19600;19110,950
20170929;24;18100;17895,963
20170930;1;16700;16797,750
20170930;2;16000;16120,913
20170930;3;15500;15821,375
20170930;4;15500;15692,963
20170930;5;15500;15627,575
20170930;6;15750;15868,588
20170930;7;16700;16551,463
20170930;8;18200;17714,500
20170930;9;19300;18983,475
20170930;10;19800;19685,825
20170930;11;20000;19874,650
20170930;12;20100;19771,575
20170930;13;20000;19572,325
20170930;14;19700;19269,575
20170930;15;19000;18447,788
20170930;16;18500;18272,638
20170930;17;18300;17988,025
20170930;18;18500;18044,900
20170930;19;20100;18975,238
20170930;20;20200;20284,800
20170930;21;19600;19737,238
20170930;22;18400;18334,175
20170930;23;17100;17111,888
20170930;24;16000;15927,200
20171001;1;14900;14981,425
20171001;2;14200;14470,188
20171001;3;13800;14158,575
20171001;4;13750;13944,613
20171001;5;13800;13906,750
20171001;6;13850;14054,263
20171001;7;14000;14150,300
20171001;8;15100;14612,375
20171001;9;16200;15640,638
20171001;10;16900;16576,350
20171001;11;17200;16955,525
20171001;12;17300;17072,500
20171001;13;17300;17080,788
20171001;14;17300;16977,500
20171001;15;16900;16632,588
20171001;16;16500;16285,450
20171001;17;16400;16219,713
20171001;18;16900;16394,075
20171001;19;18800;17597,775
20171001;20;19100;19061,925
20171001;21;18400;18675,825
20171001;22;17500;17599,750
20171001;23;16400;16567,863
20171001;24;15200;15622,088
20171002;1;14400;14695,200
20171002;2;14000;14391,788
20171002;3;13950;14241,375
20171002;4;14150;14288,838
20171002;5;14700;14555,763
20171002;6;16600;15586,913
20171002;7;19700;18469,975
20171002;8;21200;20432,988
20171002;9;22150;21661,825
20171002;10;22250;21813,600
20171002;11;22350;21505,188
20171002;12;22500;21582,813
20171002;13;22600;21552,725
20171002;14;22600;21491,150
20171002;15;22200;21331,438
20171002;16;21800;21004,725
20171002;17;21550;20813,188
20171002;18;21550;20840,663
20171002;19;23450;21914,388
20171002;20;23800;23051,088
20171002;21;23000;22356,375
20171002;22;21300;20756,875
20171002;23;19650;19009,913
20171002;24;18100;17623,200
20171003;1;16800;16672,425
20171003;2;16200;16202,775
20171003;3;15800;15837,913
20171003;4;16000;15925,400
20171003;5;16400;16171,088
20171003;6;17600;16801,875
20171003;7;20400;19253,350
20171003;8;21700;21105,700
20171003;9;22400;22025,400
20171003;10;22550;22347,163
20171003;11;22550;22413,800
20171003;12;22750;22648,238
20171003;13;22900;22791,413
20171003;14;22900;22752,600
20171003;15;22550;22312,700
20171003;16;22200;22169,775
20171003;17;21950;21878,750
20171003;18;22050;21899,488
20171003;19;23650;22507,650
20171003;20;23850;23395,175
20171003;21;23100;22659,463
20171003;22;21300;21073,838
20171003;23;19800;19368,488
20171003;24;18200;17987,538
20171004;1;17000;16915,163
20171004;2;16400;16378,263
20171004;3;16000;16061,988
20171004;4;16200;16072,713
20171004;5;16600;16306,575
20171004;6;17800;17055,100
20171004;7;20400;19376,788
20171004;8;21750;21064,113
20171004;9;22400;21961,588
20171004;10;22500;22242,213
20171004;11;22600;22019,063
20171004;12;22700;22218,263
20171004;13;22800;22249,538
20171004;14;22800;22119,538
20171004;15;22500;21783,963
20171004;16;22100;21682,875
20171004;17;21900;21470,625
20171004;18;22000;21417,000
20171004;19;23700;22346,663
20171004;20;23800;23210,625
20171004;21;22900;22398,638
20171004;22;21200;20819,050
20171004;23;19700;19128,888
20171004;24;18100;17939,938
20171005;1;17000;16855,050
20171005;2;16400;16343,263
20171005;3;16000;16193,350
20171005;4;16200;16271,313
20171005;5;16600;16530,550
20171005;6;17800;17139,700
20171005;7;20300;19545,788
20171005;8;21650;21255,688
20171005;9;22400;22233,413
20171005;10;22500;22432,663
20171005;11;22600;22348,463
20171005;12;22700;22745,825
20171005;13;22800;22886,950
20171005;14;22800;22854,725
20171005;15;22400;22568,000
20171005;16;22000;22541,838
20171005;17;21800;22254,413
20171005;18;22000;22161,788
20171005;19;23600;22281,763
20171005;20;23800;22366,225
20171005;21;23100;21198,863
20171005;22;21400;19477,638
20171005;23;19900;17794,825
20171005;24;18300;16545,913
20171006;1;17200;15714,925
20171006;2;16600;15401,300
20171006;3;16400;15255,188
20171006;4;16500;15450,475
20171006;5;17000;15773,838
20171006;6;18200;16512,538
20171006;7;20800;18768,963
20171006;8;22000;20449,050
20171006;9;22700;21330,213
20171006;10;22800;21716,025
20171006;11;22800;21866,050
20171006;12;22900;22162,625
20171006;13;23100;22229,813
20171006;14;23100;22056,025
20171006;15;22700;21710,088
20171006;16;22400;21472,350
20171006;17;22100;21206,263
20171006;18;22200;21118,538
20171006;19;23800;22209,913
20171006;20;23800;22900,838
20171006;21;23000;22226,625
20171006;22;21500;20713,750
20171006;23;19700;19107,950
20171006;24;18200;17970,225
20171007;1;16500;16900,588
20171007;2;16000;16233,338
20171007;3;15600;15788,088
20171007;4;15600;15789,900
20171007;5;15700;15806,688
20171007;6;16000;15956,175
20171007;7;17000;16827,563
20171007;8;18800;17813,313
20171007;9;20000;19108,850
20171007;10;20100;19900,250
20171007;11;20300;20217,038
20171007;12;20300;20326,100
20171007;13;20100;20191,075
20171007;14;19900;19881,388
20171007;15;19350;19105,200
20171007;16;18900;18780,388
20171007;17;18700;18536,350
20171007;18;19400;18745,613
20171007;19;20900;19774,838
20171007;20;20800;20298,013
20171007;21;20300;19677,375
20171007;22;18800;18406,613
20171007;23;17600;17390,125
20171007;24;16400;16270,413
20171008;1;15400;15252,800
20171008;2;14900;14615,813
20171008;3;14600;14249,113
20171008;4;14400;14185,338
20171008;5;14400;14205,463
20171008;6;14500;14273,525
20171008;7;14600;14504,488
20171008;8;15400;14968,800
20171008;9;16400;16033,550
20171008;10;17000;16898,475
20171008;11;17300;17633,525
20171008;12;17400;17794,388
20171008;13;17400;17755,475
20171008;14;17400;17590,588
20171008;15;17000;17282,875
20171008;16;16700;16928,038
20171008;17;16600;16813,825
20171008;18;17500;17301,563
20171008;19;19300;18562,925
20171008;20;19500;19207,688
20171008;21;18900;18852,913
20171008;22;17900;17974,438
20171008;23;17000;17110,475
20171008;24;15800;15947,888
20171009;1;15100;15169,613
20171009;2;14750;14821,575
20171009;3;14500;14647,200
20171009;4;14800;14628,725
20171009;5;15400;15013,113
20171009;6;17300;16090,863
20171009;7;20400;19032,750
20171009;8;21700;21001,738
20171009;9;22600;22199,550
20171009;10;22700;22486,563
20171009;11;22800;22307,838
20171009;12;22900;22471,450
20171009;13;23000;22521,850
20171009;14;23000;22595,525
20171009;15;22600;22125,513
20171009;16;22400;21826,238
20171009;17;22050;21507,400
20171009;18;22100;21538,188
20171009;19;23700;22690,963
20171009;20;23800;23505,213
20171009;21;23000;22766,875
20171009;22;21300;21311,788
20171009;23;19700;19578,650
20171009;24;18300;18320,550
20171010;1;17200;17225,163
20171010;2;16700;16675,313
20171010;3;16400;16425,863
20171010;4;16500;16460,025
20171010;5;16900;16723,525
20171010;6;18000;17498,788
20171010;7;20800;19971,450
20171010;8;22000;21640,388
20171010;9;22600;22513,863
20171010;10;22700;22680,625
20171010;11;22700;22575,750
20171010;12;22800;22823,200
20171010;13;22900;22876,338
20171010;14;23000;22866,138
20171010;15;22500;22501,525
20171010;16;22200;22201,813
20171010;17;21900;21893,450
20171010;18;22100;21900,650
20171010;19;23800;23102,388
20171010;20;23900;23697,288
20171010;21;22900;22985,550
20171010;22;21500;21324,463
20171010;23;19700;19673,225
20171010;24;18300;18378,463
20171011;1;17100;17402,538
20171011;2;16700;16811,200
20171011;3;16400;16566,688
20171011;4;16500;16516,363
20171011;5;17000;16650,125
20171011;6;18200;17408,713
20171011;7;21000;19897,588
20171011;8;22200;21682,863
20171011;9;22700;22576,113
20171011;10;22900;22932,050
20171011;11;22900;22742,488
20171011;12;23100;23042,613
20171011;13;23200;23040,363
20171011;14;23100;23067,138
20171011;15;22700;22742,163
20171011;16;22300;22383,388
20171011;17;22000;22130,913
20171011;18;22300;22116,738
20171011;19;23900;23130,588
20171011;20;24000;23633,138
20171011;21;23200;22922,375
20171011;22;21400;21378,725
20171011;23;19600;19568,325
20171011;24;18200;18274,600
20171012;1;17000;17389,200
20171012;2;16600;16843,588
20171012;3;16300;16462,138
20171012;4;16400;16510,113
20171012;5;16900;16766,563
20171012;6;18100;17433,113
20171012;7;20900;19934,050
20171012;8;22100;21566,525
20171012;9;22600;22462,913
20171012;10;22800;22608,413
20171012;11;22800;22309,500
20171012;12;23000;22467,125
20171012;13;23100;22418,850
20171012;14;23000;22454,725
20171012;15;22600;22122,288
20171012;16;22200;21971,225
20171012;17;21900;21665,363
20171012;18;22200;21613,275
20171012;19;23800;22888,413
20171012;20;23900;23414,250
20171012;21;23100;22784,750
20171012;22;21300;21326,525
20171012;23;19500;19554,150
20171012;24;18100;18267,500
20171013;1;17100;17222,088
20171013;2;16600;16577,313
20171013;3;16300;16232,713
20171013;4;16400;16365,675
20171013;5;16900;16632,838
20171013;6;18000;17264,713
20171013;7;20900;19841,725
20171013;8;22100;21348,025
20171013;9;22700;22249,538
20171013;10;22800;22462,663
20171013;11;22900;22328,463
20171013;12;22900;22536,188
20171013;13;23000;22572,913
20171013;14;23000;22575,138
20171013;15;22600;22146,550
20171013;16;22200;21791,375
20171013;17;21900;21501,688
20171013;18;22100;21576,775
20171013;19;23600;22931,325
20171013;20;23600;23308,850
20171013;21;22700;22530,150
20171013;22;21200;21085,850
20171013;23;19500;19506,113
20171013;24;18000;18214,500
20171014;1;16900;17161,175
20171014;2;16200;16545,250
